bowler_id,bowler,country,matches,total_overs,total_wickets,career_economy,career_sr_bowl,phase_group,score_accuracy,score_control,score_threat,overall_score,overall_grade,grade_accuracy,grade_control,grade_threat,archetype,avg_wicket_quality_mean,bowled_lbw_pct,peak_composite_bowling,peak_window_composite,flat_track_index_bowl,war_bowling,war_bowling_rate,clutch_index_bowl,pressure_spells,avg_dominance_bowl,pct_dominant_bowl,bowl_first_index,bowl_second_index,condition_dependence_index_bowl,condition_dependence_tag_bowl,condition_spread_bowl,is_provisional_bowl
c38d3503,Shivam Mavi,Kolkata Knight Riders,32,108.17,33,8.86,19.67,pp_heavy,58.1,21.3,11.9,30.4,C+,B,C,D,Utility Player,0.92,0.18,-0.09,0.19,-0.22,0.63,0.02,-0.16,5,-0.73,0.74,-0.04,0.04,0.01,Conditions-Proof,0.11,False
9170ff49,Parvez Rasool,Sunrisers Hyderabad,11,33.0,4,8.27,49.5,middle_heavy,57.9,53.1,5.9,39.0,C+,B,B,D,Utility Player,0.48,0.25,0.0,-0.24,-0.35,0.54,0.05,,1,-0.45,0.69,0.25,-0.25,-0.27,Flat-Track Leaker,-0.25,False
75224f22,KMA Paul,Delhi Capitals,8,27.17,10,8.8,16.3,middle_heavy,57.7,29.7,54.0,47.1,B,B,C,B,Utility Player,0.57,0.0,,,0.48,0.73,,,1,-0.78,0.82,,,,,,True
26989d80,Shashank Singh,Punjab Kings,4,5.0,1,10.4,30.0,middle_heavy,57.3,59.0,31.7,49.3,B,B,B,C+,Utility Player,0.38,0.0,,,,0.72,,,1,-0.16,0.5,,,,,,True
0a4ebc61,T Henderson,Rajasthan Royals,2,6.0,1,6.83,36.0,middle_heavy,57.3,48.3,23.8,43.1,C+,B,B,C,Utility Player,0.6,0.0,,,,0.52,,,1,-0.38,0.5,,,,,,True
4180d897,JE Taylor,Pune Warriors,5,19.5,6,8.56,19.5,death_heavy,57.2,45.8,43.5,48.8,B,B,B,C+,Utility Player,0.63,0.0,,,,0.96,,,1,-0.82,0.86,,,,,,True
d92e42f5,KP Appanna,Royal Challengers Bangalore,13,36.0,11,8.08,19.64,middle_heavy,57.1,53.7,51.5,54.1,B,B,B,B,Utility Player,0.68,0.18,-0.03,0.04,-0.35,0.89,0.07,,0,-0.73,0.7,0.05,-0.05,-0.24,Flat-Track Leaker,-0.23,False
0f12f9df,NLTC Perera,Sunrisers Hyderabad,36,116.33,37,8.86,18.86,middle_heavy,57.1,25.4,57.1,46.5,B,B,C,B,Utility Player,0.65,0.19,-0.33,-0.31,-0.08,0.88,0.02,0.13,10,-0.47,0.66,0.11,-0.11,-0.26,Flat-Track Leaker,-0.23,False
f752db61,JL Pattinson,Mumbai Indians,10,35.5,11,9.04,19.36,pp_heavy,57.1,33.0,48.8,46.3,B,B,C+,B,Utility Player,0.74,0.27,0.16,0.27,0.12,0.77,0.08,,0,-0.39,0.67,,,0.07,Conditions-Proof,,False
dfc4d8b5,KW Richardson,Rajasthan Royals,15,55.83,21,8.58,15.95,pp_heavy,57.0,55.2,54.5,55.6,B,B,B,B,Utility Player,1.07,0.14,0.36,0.24,0.3,1.02,0.07,,4,-0.32,0.76,-0.36,0.36,0.12,Conditions-Proof,0.08,False
16043342,AB McDonald,Delhi Daredevils,10,31.0,14,8.48,13.29,middle_heavy,56.9,53.4,80.3,63.5,B+,B,B,A,Strike Bowler,0.86,0.43,0.19,0.17,-0.0,1.22,0.12,,1,-0.29,0.6,,,-0.39,Flat-Track Leaker,,False
18e6906e,A Choudhary,Royal Challengers Bangalore,5,16.83,5,8.55,20.2,middle_heavy,56.5,51.5,48.6,52.2,B,B,B,B,Utility Player,1.12,0.0,,,,0.78,,,1,0.4,0.33,,,,,,True
8291f939,AL Menaria,Rajasthan Royals,12,18.33,3,7.85,36.67,middle_heavy,56.4,43.7,15.0,38.4,C+,B,C+,C,Utility Player,0.24,0.0,-0.61,-0.27,0.3,0.54,0.05,,2,-1.11,0.78,0.51,-0.51,-0.2,Conditions-Proof,,True
26ff4c29,RJ Peterson,Mumbai Indians,4,8.0,3,8.75,16.0,middle_heavy,56.4,50.0,63.1,56.5,B,B,B,B+,Utility Player,0.35,0.0,,,,0.92,,,0,0.49,0.33,,,,,,True
260fd380,AM Salvi,Delhi Daredevils,7,25.0,7,8.2,21.43,pp_heavy,56.3,45.1,29.1,43.5,C+,B,B,C,Utility Player,0.84,0.14,,,0.31,0.63,,,1,-1.07,0.92,,,,,,True
29d72eb2,AA Chavan,Rajasthan Royals,13,41.33,8,8.2,31.0,pp_heavy,56.2,57.4,24.2,45.9,B,B,B,C,Utility Player,0.58,0.38,-0.01,-0.01,-0.01,0.78,0.06,,3,-0.48,0.72,-0.01,0.01,0.15,Conditions-Proof,0.01,False
c695b423,PH Solanki,Chennai Super Kings,2,6.0,2,6.5,18.0,middle_heavy,56.1,54.9,44.1,51.7,B,B,B,C+,Utility Player,0.62,0.0,,,,0.79,,,1,-1.15,1.0,,,,,,True
8361e524,SSB Magala,Chennai Super Kings,2,6.0,1,8.67,36.0,middle_heavy,56.0,43.6,14.3,38.0,C+,B,C+,D,Utility Player,0.35,0.0,,,,0.44,,,0,0.41,0.67,,,,,,True
08548b13,PHKD Mendis,Sunrisers Hyderabad,4,7.0,2,8.57,21.0,middle_heavy,55.9,59.4,46.4,53.9,B,B,B,B,Utility Player,0.6,0.5,,,,0.86,,,0,-0.4,0.33,,,,,,True
0b60eb09,KA Maharaj,Rajasthan Royals,2,6.0,2,6.5,18.0,middle_heavy,55.7,56.0,45.4,52.4,B,B,B,B,Utility Player,0.68,0.0,,,,0.82,,,0,-0.3,0.5,,,,,,True
6581d753,JM Kemp,Chennai Super Kings,5,7.33,3,7.91,14.67,middle_heavy,55.7,40.0,67.0,54.2,B,B,C+,B+,Utility Player,0.21,0.33,,,,0.87,,,0,0.34,0.0,,,,,,True
fd835ab3,DJ Hussey,Kolkata Knight Riders,26,52.83,10,9.18,31.7,middle_heavy,55.6,45.8,13.7,38.4,C+,B,B,D,Utility Player,0.33,0.1,-0.42,-0.19,-0.08,0.63,0.02,,3,-0.11,0.64,-0.16,0.16,-0.16,Flat-Track Leaker,-0.12,False
030f3089,K Yadav,Rajasthan Royals,3,9.0,2,9.44,27.0,middle_heavy,55.3,50.1,29.5,45.0,B,B,B,C,Utility Player,0.73,0.0,,,,0.53,,,1,-0.08,0.67,,,,,,True
2a2e6343,DT Christian,Deccan Chargers,49,147.17,40,8.28,22.08,middle_heavy,55.1,30.9,47.1,44.4,C+,B,C+,B,Utility Player,0.7,0.28,0.02,0.31,0.01,0.86,0.02,-0.27,7,-0.76,0.72,0.24,-0.24,0.06,Conditions-Proof,0.21,False
df064e1a,Ravi Bishnoi,Lucknow Super Giants,76,272.17,77,8.31,21.21,middle_heavy,55.0,66.4,80.9,67.4,B+,B,B+,A,Strike Bowler,0.8,0.27,0.52,0.61,-0.02,1.42,0.02,0.4,5,-0.63,0.76,0.18,-0.18,-0.13,Conditions-Proof,-0.09,False
acd4f5dc,DP Vijaykumar,Deccan Chargers,9,25.33,4,8.09,38.0,pp_heavy,54.4,60.6,3.3,39.4,C+,B,B+,D,Utility Player,0.66,0.0,,,0.27,0.66,,,0,-0.52,0.58,,,,,,True
a457cfb5,Mayank Dagar,Royal Challengers Bengaluru,8,22.83,2,8.98,68.5,middle_heavy,54.4,58.3,19.9,44.2,C+,B,B,C,Utility Player,0.38,0.5,,,-0.54,0.63,,,1,0.08,0.58,,,,,,True
eaa76d3c,C Green,Mumbai Indians,29,73.17,20,9.23,21.95,middle_heavy,54.3,64.3,57.8,58.8,B,B,B+,B,Utility Player,0.58,0.05,0.19,-0.09,-0.1,1.08,0.04,,2,-0.3,0.68,-0.24,0.24,0.11,Conditions-Proof,-0.03,False
2b6e6dec,AC Gilchrist,Kings XI Punjab,1,0.17,1,0.0,1.0,death_heavy,54.0,53.2,55.3,54.2,B,B,B,B,Utility Player,0.7,0.0,,,,1.04,,,0,,,,,,,,True
63bff7f9,SM Harwood,Rajasthan Royals,3,10.0,3,7.4,20.0,middle_heavy,53.9,22.5,44.4,40.3,C+,B,C,C+,Utility Player,0.77,0.0,,,,0.48,,,0,0.23,0.5,,,,,,True
b2570b38,RV Gomez,Kochi Tuskers Kerala,9,16.0,6,8.12,16.0,middle_heavy,53.9,58.6,74.5,62.3,B+,B,B,B+,Utility Player,0.71,0.5,,,-0.3,1.12,,,2,-0.57,0.67,,,,,,True
a97c8ec2,PWH de Silva,Royal Challengers Bangalore,37,133.0,47,8.53,16.98,middle_heavy,53.7,80.4,87.7,74.2,B+,B,A,A+,Strike Bowler,0.92,0.28,0.67,0.3,0.23,1.58,0.04,,3,-0.61,0.69,0.51,-0.51,0.28,Tough-Track Enforcer,0.23,False
2f49c897,Mohammed Siraj,Royal Challengers Bangalore,108,383.33,112,8.96,20.54,pp_heavy,53.7,71.3,61.7,62.2,B+,B,B+,B+,Utility Player,0.78,0.3,0.33,0.35,0.07,1.55,0.01,-0.13,14,-0.71,0.76,0.22,-0.22,0.0,Conditions-Proof,0.08,False
3a60e0b5,WD Parnell,Pune Warriors,33,120.5,40,8.03,18.08,pp_heavy,53.6,65.6,63.9,61.0,B+,B,B+,B+,Utility Player,0.87,0.2,0.42,0.3,0.15,1.24,0.04,0.01,6,-0.73,0.73,0.17,-0.17,-0.11,Conditions-Proof,0.04,False
26a85969,R Dhawan,Kings XI Punjab,36,110.33,27,8.36,24.52,middle_heavy,53.4,59.1,46.0,52.8,B,B,B,B,Utility Player,0.64,0.3,0.2,0.18,-0.06,0.96,0.03,,4,-0.48,0.63,0.07,-0.07,0.15,Tough-Track Enforcer,0.1,False
a03bba42,T Shamsi,Royal Challengers Bangalore,5,20.0,3,9.25,40.0,middle_heavy,53.2,53.4,3.8,36.8,C+,B,B,D,Utility Player,0.9,0.0,,,,0.49,,,0,-0.16,0.4,,,,,,True
c64c2443,J Syed Mohammad,Royal Challengers Bangalore,11,32.0,10,8.94,19.2,middle_heavy,53.1,47.0,50.0,50.0,B,B,B,B,Utility Player,0.88,0.1,0.03,-0.17,-0.06,0.79,0.07,,0,-0.19,0.46,,,-0.23,Flat-Track Leaker,-0.23,False
64839cb3,M Pathirana,Chennai Super Kings,32,117.0,53,8.95,13.25,middle_heavy,53.1,43.3,92.3,63.6,B+,B,C+,A+,Strike Bowler,0.87,0.26,0.49,0.35,0.11,1.37,0.04,-0.33,6,-0.88,0.8,0.15,-0.15,0.23,Tough-Track Enforcer,0.12,False
d167edd3,SM Boland,Rising Pune Supergiants,2,7.0,3,8.0,14.0,pp_heavy,53.1,52.5,44.7,50.1,B,B,B,C+,Utility Player,0.62,0.0,,,,0.74,,,0,-1.43,1.0,,,,,,True
fffa744b,Naman Dhir,Mumbai Indians,5,8.67,1,8.77,52.0,middle_heavy,52.3,30.1,3.1,28.5,C,B,C+,D,Utility Player,0.16,0.0,,,,0.29,,,1,0.26,0.25,,,,,,True
c0c411cb,Naveen-ul-Haq,Lucknow Super Giants,17,64.5,26,9.33,14.88,pp_heavy,52.2,27.0,66.9,48.7,B,B,C,B+,Utility Player,0.75,0.19,0.37,0.29,0.12,0.92,0.05,,0,-0.35,0.67,0.39,-0.39,-0.32,Flat-Track Leaker,-0.23,False
0f721006,JO Holder,Sunrisers Hyderabad,46,165.83,59,8.98,16.86,middle_heavy,51.8,25.5,76.5,51.3,B,B,C,A,Utility Player,0.73,0.14,0.04,-0.1,0.01,1.02,0.02,,4,-0.47,0.67,0.38,-0.38,-0.21,Flat-Track Leaker,-0.09,False
c24a2c5d,S Tyagi,Chennai Super Kings,14,34.83,6,8.73,34.83,pp_heavy,51.7,55.9,26.3,44.6,C+,B,B,C,Utility Player,0.5,0.33,-0.15,0.69,-0.03,0.76,0.05,,2,-0.32,0.65,-0.64,0.64,0.11,Conditions-Proof,0.14,False
5673a3fc,NL McCullum,Pune Warriors,2,5.0,0,7.0,999.0,middle_heavy,51.6,54.1,23.0,42.9,C+,B,B,C,Utility Player,0.0,0.0,,,,0.5,,,0,-1.04,1.0,,,,,,True
6834d1f2,B Stanlake,Sunrisers Hyderabad,6,24.0,7,8.33,20.57,pp_heavy,51.4,49.1,51.3,50.6,B,B,B,B,Utility Player,0.82,0.14,,,-0.24,0.81,,,0,-0.49,0.58,,,,,,True
fcc21ace,A Kamboj,Chennai Super Kings,11,31.5,10,9.14,18.9,pp_heavy,51.3,72.6,74.7,66.2,B+,B,B+,B+,Utility Player,1.0,0.6,0.58,0.13,0.21,1.36,0.12,,1,-0.2,0.57,-0.76,0.76,-0.07,Conditions-Proof,0.07,False
ded9240e,PJ Cummins,Sunrisers Hyderabad,72,269.5,82,9.04,19.72,pp_heavy,51.2,73.3,63.7,62.7,B+,B,B+,B+,Utility Player,0.85,0.23,0.46,0.95,0.04,1.44,0.02,-0.31,5,-0.48,0.69,-0.33,0.33,0.16,Conditions-Proof,-0.01,False
626c5379,R Sathish,Mumbai Indians,14,23.17,6,10.06,23.17,middle_heavy,51.1,29.3,16.3,32.2,C+,B,C,C,Utility Player,0.38,0.17,-0.62,-0.24,-0.49,0.46,0.03,,3,0.84,0.5,,,-0.44,Flat-Track Leaker,-0.32,True
8d92a2c3,MA Wood,Lucknow Super Giants,5,20.0,11,9.6,10.91,middle_heavy,50.9,40.7,82.1,57.9,B,B,C+,A,Strike Bowler,0.82,0.27,,,,1.17,,,0,-0.63,0.75,,,,,,True
864c199e,AC Voges,Rajasthan Royals,7,9.0,1,8.44,54.0,middle_heavy,50.8,52.4,7.1,36.8,C+,B,B,D,Utility Player,0.11,0.0,,,0.14,0.46,,,2,-0.34,1.0,,,,,,True
caf69bf7,DR Sams,Mumbai Indians,16,60.0,15,8.8,24.0,pp_heavy,50.7,33.2,24.9,36.3,C+,B,C+,C,Utility Player,0.77,0.07,0.25,-0.07,0.25,0.61,0.04,,1,-0.19,0.67,0.33,-0.33,-0.29,Flat-Track Leaker,-0.31,False
fa463154,AB Agarkar,Kolkata Knight Riders,42,130.33,33,9.01,23.7,middle_heavy,50.7,43.2,41.7,45.2,B,B,C+,C+,Utility Player,0.65,0.15,-0.14,0.33,0.02,0.84,0.02,-0.22,9,-0.19,0.63,-0.43,0.43,0.18,Tough-Track Enforcer,0.24,False
11614d87,D Pretorius,Chennai Super Kings,7,25.0,7,9.68,21.43,middle_heavy,50.5,25.0,34.1,36.5,C+,B,C,C+,Utility Player,0.69,0.14,,,0.39,0.44,,,0,0.05,0.54,,,,,,True
a343262c,JE Root,Rajasthan Royals,1,2.0,0,7.5,999.0,middle_heavy,50.5,48.3,21.9,40.2,C+,B,B,C,Utility Player,0.0,0.0,,,,0.41,,,0,-0.3,1.0,,,,,,True
b0482a1d,Tilak Varma,Mumbai Indians,4,3.67,0,7.64,999.0,middle_heavy,50.4,62.5,7.3,40.1,C+,B,B+,D,Utility Player,0.0,0.0,,,,0.57,,,1,,,,,,,,True
1558d83b,GS Sandhu,Delhi Daredevils,2,8.0,1,10.75,48.0,death_heavy,50.4,38.6,26.2,38.4,C+,B,C+,C,Utility Player,0.5,0.0,,,,0.45,,,0,1.01,0.0,,,,,,True
dddca1d6,SB Wagh,Pune Warriors,8,17.0,5,8.65,20.4,pp_heavy,50.3,51.3,42.6,48.1,B,B,B,C+,Utility Player,0.52,0.0,,,-0.46,0.75,,,1,-0.94,0.78,,,,,,True
d7a57f75,D du Preez,Royal Challengers Bangalore,2,7.0,4,8.0,10.5,pp_heavy,50.1,35.8,59.8,48.6,B,B,C+,B,Utility Player,1.28,0.0,,,,0.71,,,1,-0.21,0.67,,,,,,True
c69a7b5c,AS Raut,Rajasthan Royals,5,5.0,0,9.0,999.0,middle_heavy,49.7,47.7,1.9,33.1,C+,B,B,D,Utility Player,0.0,0.0,,,,0.4,,,0,,,,,,,,True
6042bf26,NJ Rimmington,Kings XI Punjab,1,3.0,0,6.67,999.0,pp_heavy,49.6,50.9,29.0,43.2,C+,B,B,C,Utility Player,0.0,0.0,,,,0.46,,,1,-1.37,1.0,,,,,,True
798cc28e,KM Asif,Rajasthan Royals,7,22.17,7,10.47,19.0,middle_heavy,49.4,25.3,44.3,39.7,C+,B,C,C+,Utility Player,1.0,0.0,,,0.48,0.53,,,0,-0.02,0.57,,,,,,True
0c432afb,P Parameswaran,Kochi Tuskers Kerala,8,25.67,9,8.81,17.11,middle_heavy,49.2,18.4,60.4,42.7,C+,B,C,B+,Utility Player,0.69,0.11,,,-0.41,0.62,,,2,-0.12,0.5,,,,,,True
9a963804,LE Plunkett,Delhi Daredevils,7,25.0,4,9.12,37.5,middle_heavy,48.6,46.6,14.4,36.5,C+,B,B,D,Utility Player,0.37,0.25,,,0.17,0.41,,,0,-0.58,0.5,,,,,,True
a1d053dd,SS Cottrell,Kings XI Punjab,6,20.0,6,8.85,20.0,pp_heavy,48.5,50.3,50.3,49.7,B,B,B,B,Utility Player,0.85,0.17,,,-0.58,0.78,,,0,0.35,0.4,,,,,,True
9a0146b3,P Sahu,Kings XI Punjab,5,17.5,3,8.69,35.0,middle_heavy,48.5,52.6,30.4,43.8,C+,B,B,C+,Utility Player,0.6,0.33,,,,0.53,,,2,-0.19,0.5,,,,,,True
90de905a,K Gowtham,Rajasthan Royals,35,98.0,22,8.42,26.73,middle_heavy,48.4,60.6,60.6,56.5,B,B,B+,B+,Utility Player,0.69,0.23,0.14,0.37,0.02,1.05,0.03,,4,-0.46,0.66,-0.03,0.03,-0.31,Flat-Track Leaker,-0.42,False
9219eff0,JDS Neesham,Kings XI Punjab,13,36.0,8,9.5,27.0,middle_heavy,48.4,44.9,42.2,45.2,B,B,C+,C+,Utility Player,0.53,0.12,-0.42,-0.26,-0.07,0.69,0.05,,1,0.05,0.38,0.24,-0.24,0.14,Conditions-Proof,0.23,False
60500956,RV Patel,Delhi Capitals,1,3.0,0,7.33,999.0,middle_heavy,48.2,44.6,26.9,39.9,C+,B,C+,C,Utility Player,0.0,0.0,,,,0.34,,,0,-0.34,0.5,,,,,,True
2498e163,JR Hopes,Kings XI Punjab,20,60.0,14,9.37,25.71,middle_heavy,47.7,61.0,18.3,42.3,C+,B,B+,C,Utility Player,0.74,0.14,0.07,0.32,-0.48,0.71,0.04,,1,-0.06,0.4,0.09,-0.09,0.63,Tough-Track Enforcer,0.55,False
c03c6200,DJG Sammy,Sunrisers Hyderabad,19,39.33,14,9.0,16.86,middle_heavy,47.0,42.2,70.9,53.4,B,B,C+,B+,Utility Player,0.41,0.36,-0.36,-0.01,0.09,0.94,0.05,,3,-0.06,0.42,-0.6,0.6,-0.35,Flat-Track Leaker,-0.28,False
759ac88f,MM Sharma,Chennai Super Kings,119,400.5,149,8.83,16.13,pp_heavy,46.8,47.4,38.5,44.2,C+,B,B,C+,Utility Player,0.74,0.17,0.31,0.73,0.02,1.15,0.01,-0.28,17,-0.43,0.62,-0.02,0.02,-0.12,Conditions-Proof,-0.1,False
cf0ccafa,M Siddharth,Lucknow Super Giants,5,16.0,3,8.75,32.0,pp_heavy,46.4,60.0,29.5,45.3,B,B,B+,C,Utility Player,0.52,0.33,,,,0.66,,,0,-0.22,0.38,,,,,,True
9440ef41,Suyash Sharma,Royal Challengers Bengaluru,27,93.0,20,8.98,27.9,middle_heavy,46.4,65.0,59.3,56.9,B,B,B+,B,Utility Player,0.44,0.5,0.34,0.87,-0.15,1.06,0.04,,1,-0.19,0.56,-0.17,0.17,-0.07,Conditions-Proof,0.25,False
62af8546,Mohammad Nabi,Sunrisers Hyderabad,23,69.5,15,7.58,27.8,middle_heavy,46.0,81.8,44.3,57.4,B,B,A,C+,Utility Player,0.59,0.2,0.4,0.68,-0.3,1.12,0.05,,2,-0.48,0.73,0.57,-0.57,0.16,Tough-Track Enforcer,0.12,False
6f49cc6e,Shivam Sharma,Kings XI Punjab,5,19.0,4,8.68,28.5,middle_heavy,46.0,54.5,44.0,48.2,B,B,B,C+,Utility Player,0.76,0.5,,,,0.68,,,1,-0.63,0.5,,,,,,True
b410bd3d,S Lamichhane,Delhi Capitals,9,35.0,14,8.49,15.0,middle_heavy,46.0,44.4,79.0,56.5,B,B,C+,A,Utility Player,1.14,0.21,,,-0.16,1.04,,,1,-0.92,0.69,,,,,,False
7a8bd078,S Gopal,Rajasthan Royals,51,165.17,53,8.22,18.7,middle_heavy,45.9,87.7,87.1,73.8,B+,B,A+,A+,Strike Bowler,0.87,0.15,0.7,0.77,0.05,1.59,0.03,-0.08,5,-0.49,0.69,-0.17,0.17,0.06,Conditions-Proof,-0.02,False
0af3426f,SS Mundhe,Pune Warriors,1,1.0,1,6.0,6.0,pp_heavy,45.8,45.4,59.1,50.1,B,B,B,B,Utility Player,1.5,0.0,,,,0.77,,,0,,,,,,,,True
1da489ff,S Kaushik,Gujarat Lions,10,34.0,6,8.94,34.0,middle_heavy,45.0,48.8,24.8,39.5,C+,B,B,C,Utility Player,0.4,0.0,0.16,-0.09,0.04,0.53,0.05,,2,-0.59,0.57,-0.85,0.85,-0.4,Flat-Track Leaker,-0.35,False
fef92afc,SC Kuggeleijn,Chennai Super Kings,2,8.0,2,8.88,24.0,death_heavy,45.0,34.6,36.0,38.5,C+,B,C+,C+,Utility Player,0.68,0.0,,,,0.47,,,0,0.17,0.5,,,,,,True
aaa1b522,TL Suman,Deccan Chargers,11,25.0,7,7.92,21.43,middle_heavy,44.9,45.9,17.9,36.2,C+,C+,B,C,Utility Player,0.57,0.0,-0.39,-0.38,-0.18,0.49,0.04,,0,-0.17,0.64,,,-0.17,Conditions-Proof,0.07,True
bae11797,Y Gnaneswara Rao,Kochi Tuskers Kerala,1,1.0,0,7.0,999.0,middle_heavy,44.9,39.6,29.6,38.0,C+,C+,C+,C,Utility Player,0.0,0.0,,,,0.23,,,0,,,,,,,,True
725529bc,SC Ganguly,Kolkata Knight Riders,20,46.0,12,8.04,23.0,middle_heavy,44.9,52.4,42.8,46.7,B,C+,B,C+,Utility Player,0.33,0.33,-0.4,0.36,0.46,0.77,0.04,-0.06,5,-0.65,0.6,-0.76,0.76,0.2,Tough-Track Enforcer,0.35,False
ddc0828d,A Flintoff,Chennai Super Kings,3,11.0,2,9.64,33.0,middle_heavy,44.8,34.7,20.8,33.4,C+,C+,C+,C,Utility Player,0.63,0.0,,,,0.22,,,0,1.08,0.5,,,,,,True
10a91f35,Shoaib Akhtar,Kolkata Knight Riders,3,7.0,5,7.71,8.4,pp_heavy,44.5,38.4,76.2,53.0,B,C+,C+,A,Utility Player,0.97,0.2,,,,1.02,,,3,-0.36,0.67,,,,,,True
611926bc,GR Napier,Mumbai Indians,1,4.0,1,7.0,24.0,middle_heavy,44.2,40.5,34.9,39.9,C+,C+,C+,C+,Utility Player,1.2,0.0,,,,0.3,,,0,-1.66,1.0,,,,,,True
172dff15,C Bosch,Mumbai Indians,2,7.0,1,8.0,42.0,middle_heavy,43.9,38.5,40.2,40.9,C+,C+,C+,C+,Utility Player,0.35,1.0,,,,0.39,,,0,-0.96,0.67,,,,,,True
271f83cd,SA Yadav,Kolkata Knight Riders,1,1.0,0,8.0,999.0,pp_heavy,43.7,41.0,21.7,35.5,C+,C+,C+,C,Utility Player,0.0,0.0,,,,0.26,,,0,,,,,,,,True
9868bc75,BMAJ Mendis,Delhi Daredevils,2,5.0,1,7.2,30.0,middle_heavy,43.5,51.1,33.2,42.6,C+,C+,B,C+,Utility Player,0.75,0.0,,,,0.43,,,1,0.03,0.5,,,,,,True
e342e5fb,CR Brathwaite,Delhi Daredevils,16,42.33,16,9.07,15.88,middle_heavy,43.2,40.4,67.7,50.4,B,C+,C+,B+,Utility Player,0.75,0.12,0.05,-0.13,-0.66,0.85,0.05,0.2,5,0.01,0.53,-0.21,0.21,0.21,Tough-Track Enforcer,0.13,False
d872f52a,LA Carseldine,Rajasthan Royals,1,1.0,1,6.0,6.0,pp_heavy,43.1,41.2,58.2,47.5,B,C+,C+,B,Utility Player,1.2,0.0,,,,0.68,,,0,,,,,,,,True
5750bcb4,E Malinga,Sunrisers Hyderabad,7,26.67,14,9.15,11.43,middle_heavy,43.0,45.8,81.5,56.8,B,C+,B,A,Strike Bowler,1.1,0.14,,,-0.0,1.11,,,0,0.37,0.36,,,,,,True
1a156c88,DJM Short,Rajasthan Royals,2,3.0,1,7.67,18.0,middle_heavy,43.0,52.4,44.5,46.6,B,C+,B,C+,Utility Player,0.75,0.0,,,,0.6,,,1,-1.02,1.0,,,,,,True
7c7d63a2,AJ Tye,Kings XI Punjab,30,114.0,48,8.82,14.25,middle_heavy,43.0,31.0,86.1,53.5,B,C+,C+,A+,Strike Bowler,0.77,0.12,0.61,1.15,0.03,1.1,0.04,,2,-0.61,0.58,0.38,-0.38,0.24,Tough-Track Enforcer,0.2,False
9061a703,J Little,Gujarat Titans,11,38.0,13,8.97,17.54,middle_heavy,43.0,28.6,71.0,47.5,B,C+,C,B+,Utility Player,0.8,0.23,0.25,-0.01,0.64,0.78,0.07,,0,-0.49,0.67,0.36,-0.36,-0.09,Conditions-Proof,-0.03,False
39a2dfa8,R Tewatia,Rajasthan Royals,52,140.5,36,7.95,23.42,middle_heavy,42.6,81.5,50.1,58.1,B,C+,A,B,Utility Player,0.57,0.11,0.4,1.02,-0.22,1.19,0.02,,4,-0.67,0.77,0.03,-0.03,-0.12,Conditions-Proof,-0.04,False
a316d663,GC Viljoen,Kings XI Punjab,6,23.0,8,9.96,17.25,middle_heavy,42.3,33.6,60.9,45.6,B,C+,C+,B+,Utility Player,1.09,0.25,,,-0.44,0.65,,,0,0.11,0.5,,,,,,True
4b57e452,M Vijay,Kings XI Punjab,4,6.0,0,8.17,999.0,middle_heavy,42.3,42.1,6.8,30.4,C+,C+,C+,D,Utility Player,0.0,0.0,,,,0.29,,,0,-0.48,1.0,,,,,,True
25eeb281,PC Valthaty,Kings XI Punjab,10,25.17,7,8.23,21.57,middle_heavy,42.3,49.8,32.4,41.5,C+,C+,B,C+,Utility Player,0.47,0.29,-0.2,-0.26,0.75,0.57,0.06,,2,-0.28,0.56,-0.01,0.01,0.09,Conditions-Proof,0.28,True
529eb9e0,OC McCoy,Rajasthan Royals,8,26.83,11,9.5,14.64,middle_heavy,42.1,33.6,56.8,44.2,C+,C+,C+,B,Utility Player,0.72,0.27,,,0.15,0.64,,,1,0.07,0.2,,,,,,True
4bd09374,Akash Madhwal,Mumbai Indians,17,58.67,26,10.19,13.54,middle_heavy,41.9,23.0,85.0,50.0,B,C+,C,A+,Strike Bowler,0.69,0.42,0.44,0.7,-0.52,1.03,0.06,,2,-0.25,0.46,-0.84,0.84,-0.61,Flat-Track Leaker,-0.7,False
4b4d1957,PM Sarvesh Kumar,Deccan Chargers,2,5.0,1,8.4,30.0,middle_heavy,41.9,48.6,38.2,42.9,C+,C+,B,C+,Utility Player,0.75,0.0,,,,0.45,,,0,0.16,0.0,,,,,,True
249abedf,Jalaj S Saxena,Punjab Kings,1,3.0,0,9.0,999.0,middle_heavy,41.6,42.5,27.8,37.3,C+,C+,C+,C,Utility Player,0.0,0.0,,,,0.23,,,0,0.25,0.0,,,,,,True
9ff100a6,RS Gavaskar,Kolkata Knight Riders,1,1.0,0,8.0,999.0,middle_heavy,41.4,36.9,25.4,34.6,C+,C+,C+,C,Utility Player,0.0,0.0,,,,0.16,,,0,,,,,,,,True
2af1b6d2,AN Ahmed,Mumbai Indians,17,57.33,15,8.98,22.93,pp_heavy,41.3,25.8,5.2,24.1,C,C+,C,D,Utility Player,0.73,0.27,-0.23,-0.04,-0.18,0.38,0.02,,1,-0.35,0.68,0.1,-0.1,-0.12,Conditions-Proof,-0.0,False
